CHANNEL_KEY	SITE_KEY	COUNTRY_CODE	POSTCODE
8	FRQBC9	FR	06130
8	FRQBD0	FR	06000
8	FRQBD1	FR	75007
8	FRQBD2	FR	20600
8	FRQBD3	FR	20620
8	FRQBD7	FR	33521
8	FRQBD8	FR	04260
8	FRQBD9	FR	04270
8	FRQBF0	FR	83980
8	FRQBF1	FR	83400
8	FRQBF7	FR	33521
8	FRQBH2	FR	20600
8	FRQBH3	FR	92310
8	FRQBH4	FR	75018
8	FRQBH5	FR	75014
8	FRQBH6	FR	77400
8	FRQBH7	FR	17800
8	FRQBH8	FR	57155
8	FRQBH9	FR	06000
8	FRQBI0	FR	52120
8	FRQBI1	FR	09000
8	FRQBI2	FR	28160
8	FRQBI3	FR	37800
8	FRQBI4	FR	75014
8	FRQBI5	FR	07700
8	FRQBI6	FR	59310
8	FRQBI7	FR	68800
8	FRQBI8	FR	59283
8	FRQBI9	FR	06540
8	FRQBJ0	FR	62120
8	FRQBJ1	FR	68750
8	FRQBJ2	FR	75008
8	FRQBJ3	FR	66270
8	FRQBJ4	FR	75019
8	FRQBJ5	FR	13009
8	FRQBJ6	FR	49570
8	FRQBJ7	FR	68630
8	FRQBJ8	FR	41120
8	FRQBJ9	FR	75019
8	FRQBK0	FR	67117
8	FRQBK1	FR	13001
8	FRQBK2	FR	57770
8	FRQBK3	FR	76000
8	FRQBK4	FR	31430
8	FRQBK5	FR	79140
8	FRQBK6	FR	84210
8	FRQBK7	FR	84210
8	FRQBK8	FR	69007
8	FRQBK9	FR	75007
8	FRQBL0	FR	95170
8	FRQBL1	FR	67530
8	FRQBL2	FR	91070
8	FRQBL3	FR	67620
8	FRQBL4	FR	67630
8	FRQBL5	FR	31400
8	FRQBL6	FR	49410
8	FRQBL7	FR	31200
8	FRQBL8	FR	68780
8	FRQBL9	FR	56470
8	FRQBM0	FR	44600
8	FRQBM1	FR	59270
8	FRQBM3	FR	75010
8	FRQBM4	FR	45530
8	FRQBM5	FR	75020
8	FRQBM6	FR	44119
8	FRQBM7	FR	20660
8	FRQBM8	FR	62360
8	FRQBM9	FR	59700
8	FRQBN0	FR	75020
8	FRQBN1	FR	51250
8	FRQBN2	FR	62136
8	FRQBN3	FR	12000
8	FRQBN4	FR	75013
8	FRQBN5	FR	67190
8	FRQBN7	FR	06100
8	FRQBN8	FR	75016
8	FRQBN9	FR	06100
8	FRQBO0	FR	71500
8	FRQBO1	FR	44130
8	FRQBO2	FR	94700
8	FRQBO3	FR	34340
8	FRQBO4	FR	60110
8	FRQBO5	FR	04700
8	FRQBO6	FR	51290
8	FRQBO7	FR	93600
8	FRQBO8	FR	75019
8	FRQBO9	FR	53100
8	FRQBP0	FR	75011
8	FRQBP1	FR	91320
8	FRQBP2	FR	67330
8	FRQBP3	FR	94700
8	FRQBP4	FR	06000
8	FRQBP5	FR	88530
8	FRQBP6	FR	05600
8	FRQBP7	FR	20146
8	FRQBP9	FR	66440
8	FRQBQ0	FR	69006
8	FRQBQ1	FR	59500
8	FRQBQ2	FR	21000
8	FRQBQ3	FR	91530
8	FRQBQ4	FR	40240
8	FRQBQ5	FR	85170
8	FRQBQ6	FR	53240
8	FRQBQ7	FR	68290
8	FRQBQ8	FR	69100
8	FRQBQ9	FR	94400
8	FRQBR0	FR	33450
8	FRQBR1	FR	32400
8	FRQBR2	FR	79240
8	FRQBR3	FR	65100
8	FRQBR4	FR	33340
8	FRQBR5	FR	59164
8	FRQBR6	FR	75010
8	FRQBR7	FR	83780
8	FRQBR8	FR	04500
8	FRQBR9	FR	44470
8	FRQBS0	FR	59100
8	FRQBS1	FR	59110
8	FRQBS2	FR	74360
8	FRQBS3	FR	41100
8	FRQBS4	FR	16800
8	FRQBS5	FR	58200
8	FRQBS6	FR	53700
8	FRQBS7	FR	93250
8	FRQBS8	FR	64250
8	FRQBS9	FR	31130
8	FRQBT0	FR	75017
8	FRQBT1	FR	94140
8	FRQBT2	FR	80000
8	FRQBT3	FR	06000
8	FRQBT4	FR	75010
8	FRQBT5	FR	75019
8	FRQBT6	FR	10100
8	FRQBT7	FR	92210
8	FRQBT8	FR	94300
8	FRQBT9	FR	60520
8	FRQBU0	FR	92270
8	FRQBU1	FR	75019
8	FRQBU2	FR	77220
8	FRQBU3	FR	95220
8	FRQBU4	FR	75010
8	FRQBU5	FR	91330
8	FRQBU6	FR	75017
8	FRQBU7	FR	75004
8	FRQBU8	FR	92700
8	FRQBU9	FR	75010
8	FRQBV0	FR	92100
8	FRQBV1	FR	94160
8	FRQBV2	FR	75015
8	FRQBV3	FR	75015
8	FRQBV5	FR	76410
8	FRQBV6	FR	93340
8	FRQBV7	FR	13470
8	FRQBV8	FR	59000
8	FRQBV9	FR	54630
8	FRQBW0	FR	63490
8	FRQBW1	FR	67110
8	FRQBW2	FR	67000
8	FRQBW3	FR	83600
8	FRQBW4	FR	10250
8	FRQBW5	FR	69500
8	FRQBW6	FR	92000
8	FRQBW7	FR	82210
8	FRQBW8	FR	75013
8	FRQBW9	FR	42840
8	FRQBX0	FR	83310
8	FRQBX1	FR	75015
8	FRQBX2	FR	59130
8	FRQBX3	FR	22970
8	FRQBX4	FR	13004
8	FRQBX5	FR	75014
8	FRQBX6	FR	75014
8	FRQBX7	FR	75012
8	FRQBX8	FR	75020
8	FRQBX9	FR	68240
8	FRQBY0	FR	13011
8	FRQBY1	FR	14117
8	FRQBY2	FR	35000
8	FRQBY3	FR	94500
8	FRQBY4	FR	95120
8	FRQBY5	FR	75010
8	FRQBY6	FR	62119
8	FRQBY7	FR	64370
8	FRQBY8	FR	92100
8	FRQBY9	FR	25200
8	FRQBZ0	FR	09000
8	FRQBZ1	FR	75020
8	FRQBZ2	FR	75013
8	FRQBZ3	FR	75013
8	FRQBZ4	FR	59000
8	FRQBZ7	FR	89100
8	FRQBZ8	FR	51530
8	FRQBZ9	FR	49380
8	FRQC01	FR	51100
8	FRQC02	FR	51100
8	FRQC03	FR	51100
8	FRQC04	FR	51100
8	FRQC05	FR	42370
8	FRQC06	FR	42370
8	FRQC07	FR	35700
8	FRQC08	FR	35000
8	FRQC09	FR	35000
8	FRQC10	FR	35000
8	FRQC11	FR	35000
8	FRQC12	FR	35700
8	FRQC13	FR	35700
8	FRQC14	FR	35000
8	FRQC15	FR	35000
8	FRQC16	FR	35000
8	FRQC17	FR	35000
8	FRQC18	FR	35000
8	FRQC19	FR	35000
8	FRQC20	FR	08150
8	FRQC21	FR	12170
8	FRQC22	FR	60490
8	FRQC23	FR	08300
8	FRQC24	FR	08300
8	FRQC25	FR	36260
8	FRQC26	FR	44400
8	FRQC27	FR	83560
8	FRQC28	FR	60170
8	FRQC29	FR	37120
8	FRQC30	FR	31310
8	FRQC31	FR	51500
8	FRQC32	FR	08150
8	FRQC33	FR	32400
8	FRQC34	FR	17940
8	FRQC35	FR	66600
8	FRQC36	FR	42300
8	FRQC37	FR	56130
8	FRQC38	FR	85000
8	FRQC39	FR	63210
8	FRQC40	FR	49190
8	FRQC41	FR	12000
8	FRQC42	FR	12000
8	FRQC43	FR	12000
8	FRQC44	FR	59172
8	FRQC45	FR	62118
8	FRQC46	FR	56580
8	FRQC47	FR	80240
8	FRQC48	FR	35850
8	FRQC49	FR	27610
8	FRQC50	FR	59790
8	FRQC51	FR	06450
8	FRQC52	FR	40120
8	FRQC53	FR	06330
8	FRQC54	FR	59240
8	FRQC55	FR	73700
8	FRQC56	FR	29140
8	FRQC57	FR	76000
8	FRQC58	FR	76000
8	FRQC59	FR	76000
8	FRQC60	FR	76000
8	FRQC61	FR	24580
8	FRQC62	FR	27350
8	FRQC63	FR	62320
8	FRQC64	FR	17200
8	FRQC65	FR	80700
8	FRQC66	FR	72230
8	FRQC67	FR	92500
8	FRQC68	FR	92500
8	FRQC69	FR	92500
8	FRQC70	FR	92500
8	FRQC71	FR	77730
8	FRQC72	FR	72300
8	FRQC73	FR	85100
8	FRQC74	FR	59262
8	FRQC75	FR	59184
8	FRQC76	FR	59177
8	FRQC77	FR	02120
8	FRQC78	FR	91250
8	FRQC79	FR	31260
8	FRQC80	FR	83400
8	FRQC81	FR	74700
8	FRQC82	FR	33370
8	FRQC83	FR	83630
8	FRQC84	FR	59480
8	FRQC85	FR	13300
8	FRQC86	FR	13300
8	FRQC87	FR	32130
8	FRQC88	FR	29250
8	FRQC89	FR	59211
8	FRQC90	FR	59216
8	FRQC91	FR	50530
8	FRQC92	FR	56370
8	FRQC93	FR	43170
8	FRQC94	FR	54650
8	FRQC95	FR	49400
8	FRQC96	FR	63490
8	FRQC97	FR	09700
8	FRQC98	FR	72460
8	FRQC99	FR	29390
8	FRQCA0	FR	33390
8	FRQCA1	FR	94410
8	FRQCA2	FR	78210
8	FRQCA3	FR	93310
8	FRQCA4	FR	75017
8	FRQCA5	FR	75019
8	FRQCA6	FR	93300
8	FRQCA7	FR	75012
8	FRQCA8	FR	78670
8	FRQCA9	FR	27400
8	FRQCB0	FR	94440
8	FRQCB2	FR	04370
8	FRQCB3	FR	53500
8	FRQCB4	FR	14610
8	FRQCB5	FR	59100
8	FRQCB6	FR	57600
8	FRQCB7	FR	14360
8	FRQCB8	FR	30000
8	FRQCB9	FR	56700
8	FRQCC1	FR	17770
8	FRQCC9	FR	75019
8	FRQCD0	FR	75017
8	FRQCD1	FR	68890
8	FRQCD2	FR	57660
8	FRQCD4	FR	09400
8	FRQCD5	FR	06700
8	FRQCD6	FR	58400
8	FRQCD7	FR	36200
8	FRQCE4	FR	93160
8	FRQCE5	FR	94130
8	FRQCE6	FR	95870
8	FRQCE7	FR	64700
8	FRQCE8	FR	30150
8	FRQCE9	FR	21230
8	FRQCF0	FR	44880
8	FRQCF1	FR	44300
8	FRQCF2	FR	33200
8	FRQCF3	FR	13001
8	FRQCF4	FR	42720
8	FRQCF5	FR	82000
8	FRQCF6	FR	92390
8	FRQCF7	FR	59350
8	FRQCF8	FR	75014
8	FRQCG0	FR	44640
8	FRQCG1	FR	92100
8	FRQCG2	FR	69003
8	FRQCG3	FR	06600
8	FRQCG4	FR	14400
8	FRQCG6	FR	84300
8	FRQCH1	FR	54000
8	FRQCH4	FR	50000
8	FRQCH5	FR	83000
8	FRQCH6	FR	67000
8	FRQCH7	FR	75001
8	FRQCH8	FR	91120
8	FRQCH9	FR	91230
8	FRQCI0	FR	91000
8	FRQCI1	FR	91700
8	FRQCI2	FR	78000
8	FRQCI3	FR	92500
8	FRQCI4	FR	78990
8	FRQCI5	FR	68220
8	FRQCI6	FR	75020
8	FRQCI8	FR	38750
8	FRQCI9	FR	33000
8	FRQCJ0	FR	76000
8	FRQCJ1	FR	45470
8	FRQCJ2	FR	75020
8	FRQCJ3	FR	75012
8	FRQCJ4	FR	75016
8	FRQCJ5	FR	77500
8	FRQCJ7	FR	38000
8	FRQCJ8	FR	75020
8	FRQCJ9	FR	05250
8	FRQCK0	FR	33100
8	FRQCK1	FR	69130
8	FRQCK2	FR	51500
8	FRQCK3	FR	83220
8	FRQCK4	FR	29390
8	FRQCK5	FR	31000
8	FRQCK6	FR	75018
8	FRQCK7	FR	59660
8	FRQCK8	FR	77140
8	FRQCK9	FR	79180
8	FRQCL0	FR	78220
8	FRQCL1	FR	75020
8	FRQCL2	FR	31470
8	FRQCL3	FR	01460
8	FRQCL4	FR	75013
8	FRQCL5	FR	09350
8	FRQCL6	FR	59160
8	FRQCL7	FR	11100
8	FRQCL8	FR	76700
8	FRQCL9	FR	49600
8	FRQCM0	FR	13012
8	FRQCM1	FR	15500
8	FRQCM2	FR	72130
8	FRQCM3	FR	06000
8	FRQCM4	FR	11000
8	FRQCM5	FR	69009
8	FRQCM6	FR	91100
8	FRQCM7	FR	77680
8	FRQCM8	FR	75020
8	FRQCM9	FR	62100
8	FRQCN0	FR	27320
8	FRQCN1	FR	57950
8	FRQCN2	FR	13004
8	FRQCN3	FR	26100
8	FRQCN4	FR	81000
8	FRQCN5	FR	75006
8	FRQCN6	FR	59000
8	FRQCN7	FR	02480
8	FRQCN9	FR	78110
8	FRQCO0	FR	33390
8	FRQCO1	FR	01390
8	FRQCO2	FR	13006
8	FRQCO3	FR	75016
8	FRQCO4	FR	93360
8	FRQCO5	FR	72250
8	FRQCO6	FR	34000
8	FRQCO8	FR	75018
8	FRQCP0	FR	01420
8	FRQCP2	FR	17140
8	FRQCP3	FR	75016
8	FRQCP4	FR	75011
8	FRQCP5	FR	75013
8	FRQCP7	FR	94170
8	FRQCP8	FR	69280
8	FRQCP9	FR	78300
8	FRQCQ0	FR	92300
8	FRQCQ1	FR	30000
8	FRQCQ2	FR	94260
8	FRQCQ3	FR	59300
8	FRQCQ4	FR	27400
8	FRQCQ5	FR	80200
8	FRQCQ6	FR	62128
8	FRQCQ7	FR	65000
8	FRQCQ8	FR	92800
8	FRQCR0	FR	29590
8	FRQCR1	FR	75001
8	FRQCR2	FR	34090
8	FRQCR3	FR	81250
8	FRQCR4	FR	92390
8	FRQCR5	FR	63100
8	FRQCR6	FR	05110
8	FRQCR7	FR	40230
8	FRQCR8	FR	55500
8	FRQCR9	FR	42390
8	FRQCS0	FR	37300
8	FRQCS1	FR	75017
8	FRQCS2	FR	60890
8	FRQCS3	FR	59229
8	FRQCS4	FR	38800
8	FRQCS5	FR	49300
8	FRQCS6	FR	41110
8	FRQCS7	FR	25840
8	FRQCS8	FR	93250
8	FRQCS9	FR	75006
8	FRQCT0	FR	49100
8	FRQCT1	FR	37400
8	FRQCT2	FR	52190
8	FRQCT3	FR	94340
8	FRQCT4	FR	94310
8	FRQCT5	FR	06450
8	FRQCT6	FR	06660
8	FRQCT7	FR	06450
8	FRQCT8	FR	06420
8	FRQCT9	FR	06420
8	FRQCU0	FR	06530
8	FRQCU1	FR	06710
8	FRQCU2	FR	13600
8	FRQCU3	FR	26560
8	FRQCU4	FR	83630
8	FRQCU5	FR	83111
8	FRQCU6	FR	83630
8	FRQCU7	FR	83830
8	FRQCU8	FR	83670
8	FRQCU9	FR	83230
8	FRQCV0	FR	83119
8	FRQCV1	FR	83170
8	FRQCV2	FR	83840
8	FRQCV3	FR	83670
8	FRQCV4	FR	83370
8	FRQCV5	FR	83136
8	FRQCV6	FR	83580
8	FRQCV7	FR	83340
8	FRQCV8	FR	83400
8	FRQCV9	FR	83407
8	FRQCW0	FR	83980
8	FRQCW1	FR	83980
8	FRQCW2	FR	83980
8	FRQCW3	FR	83340
8	FRQCW4	FR	83570
8	FRQCW5	FR	83350
8	FRQCW6	FR	83380
8	FRQCW7	FR	83120
8	FRQCW8	FR	06470
8	FRQCW9	FR	06470
8	FRQCX0	FR	21490
8	FRQCX1	FR	81100
8	FRQCX2	FR	36100
8	FRQCX3	FR	91700
8	FRQCX4	FR	26790
8	FRQCX5	FR	83480
8	FRQCX8	FR	83170
8	FRQCY0	FR	83430
8	FRQCY1	FR	20090
8	FRQCY2	FR	20150
8	FRQCY3	FR	20150
8	FRQCY4	FR	20121
8	FRQCY5	FR	20134
8	FRQCY6	FR	20140
8	FRQCY7	FR	05350
8	FRQCY9	FR	04400
8	FRQCZ0	FR	05260
8	FRQCZ2	FR	06510
8	FRQCZ4	FR	06690
8	FRQCZ5	FR	05350
8	FRQCZ6	FR	83600
8	FRQCZ7	FR	06220
8	FRQCZ8	FR	05460
8	FRQCZ9	FR	06240
8	FRQD01	FR	70360
8	FRQD02	FR	59113
8	FRQD03	FR	08200
8	FRQD04	FR	08200
8	FRQD05	FR	67160
8	FRQD06	FR	54280
8	FRQD07	FR	83440
8	FRQD08	FR	56860
8	FRQD09	FR	60300
8	FRQD10	FR	28250
8	FRQD11	FR	89100
8	FRQD12	FR	35490
8	FRQD13	FR	59174
8	FRQD14	FR	60590
8	FRQD15	FR	64121
8	FRQD16	FR	70440
8	FRQD17	FR	74310
8	FRQD18	FR	34200
8	FRQD19	FR	34500
8	FRQD20	FR	92310
8	FRQD21	FR	04140
8	FRQD22	FR	83500
8	FRQD23	FR	08460
8	FRQD24	FR	24240
8	FRQD25	FR	59450
8	FRQD26	FR	02150
8	FRQD27	FR	64500
8	FRQD28	FR	95230
8	FRQD29	FR	95230
8	FRQD30	FR	91450
8	FRQD31	FR	59740
8	FRQD32	FR	59490
8	FRQD33	FR	30250
8	FRQD34	FR	49140
8	FRQD35	FR	65430
8	FRQD36	FR	85300
8	FRQD37	FR	68570
8	FRQD38	FR	40140
8	FRQD39	FR	72700
8	FRQD40	FR	57460
8	FRQD41	FR	07320
8	FRQD42	FR	51300
8	FRQD43	FR	59230
8	FRQD44	FR	30500
8	FRQD45	FR	38490
8	FRQD46	FR	82140
8	FRQD47	FR	14750
8	FRQD48	FR	19130
8	FRQD49	FR	24410
8	FRQD50	FR	37550
8	FRQD51	FR	83370
8	FRQD52	FR	44250
8	FRQD53	FR	22000
8	FRQD54	FR	22380
8	FRQD55	FR	46400
8	FRQD56	FR	05330
8	FRQD57	FR	48200
8	FRQD58	FR	91530
8	FRQD59	FR	32380
8	FRQD60	FR	92210
8	FRQD61	FR	93200
8	FRQD62	FR	93200
8	FRQD63	FR	43140
8	FRQD64	FR	01140
8	FRQD65	FR	42000
8	FRQD66	FR	42100
8	FRQD67	FR	64430
8	FRQD68	FR	42000
8	FRQD69	FR	42000
8	FRQD70	FR	42100
8	FRQD71	FR	42000
8	FRQD72	FR	85310
8	FRQD73	FR	62370
8	FRQD74	FR	12130
8	FRQD75	FR	69230
8	FRQD76	FR	38620
8	FRQD77	FR	69830
8	FRQD78	FR	33750
8	FRQD79	FR	48340
8	FRQD80	FR	78100
8	FRQD81	FR	78100
8	FRQD82	FR	43700
8	FRQD83	FR	63390
8	FRQD84	FR	09200
8	FRQD85	FR	35760
8	FRQD86	FR	58360
8	FRQD87	FR	22750
8	FRQD88	FR	50240
8	FRQD89	FR	31240
8	FRQD90	FR	74430
8	FRQD91	FR	01630
8	FRQD92	FR	64500
8	FRQD93	FR	04140
8	FRQD94	FR	74450
8	FRQD95	FR	09100
8	FRQD96	FR	30270
8	FRQD97	FR	44720
8	FRQD98	FR	31790
8	FRQD99	FR	81160
8	FRQDA0	FR	50000
8	FRQDA1	FR	06670
8	FRQDA2	FR	04120
8	FRQDA3	FR	20190
8	FRQDA4	FR	20170
8	FRQDA5	FR	59190
8	FRQDA6	FR	05350
8	FRQDA7	FR	04290
8	FRQDB0	FR	05260
8	FRQDB1	FR	05160
8	FRQDB2	FR	05290
8	FRQDB3	FR	06470
8	FRQDB4	FR	06470
8	FRQDB5	FR	06670
8	FRQDB6	FR	83350
8	FRQDB7	FR	06300
8	FRQDB8	FR	06200
8	FRQDC0	FR	06300
8	FRQDC1	FR	06000
8	FRQDC8	FR	05800
8	FRQDC9	FR	04500
8	FRQDD0	FR	04150
8	FRQDD1	FR	04400
8	FRQDD2	FR	04330
8	FRQDD3	FR	04330
8	FRQDD4	FR	04330
8	FRQDD7	FR	04330
8	FRQDD8	FR	04240
8	FRQDD9	FR	04120
8	FRQDE0	FR	04120
8	FRQDE1	FR	04120
8	FRQDE2	FR	04160
8	FRQDE3	FR	04000
8	FRQDE5	FR	04400
8	FRQDE6	FR	04800
8	FRQDE7	FR	04300
8	FRQDE8	FR	04240
8	FRQDE9	FR	04800
8	FRQDF1	FR	04270
8	FRQDF2	FR	04500
8	FRQDF3	FR	04250
8	FRQDF4	FR	04700
8	FRQDF5	FR	04340
8	FRQDF6	FR	04340
8	FRQDF7	FR	04500
8	FRQDF8	FR	04230
8	FRQDF9	FR	04870
8	FRQDG0	FR	04140
8	FRQDG1	FR	04200
8	FRQDG3	FR	05380
8	FRQDG4	FR	05000
8	FRQDG5	FR	05800
8	FRQDG9	FR	05250
8	FRQDH0	FR	05800
8	FRQDI2	FR	20090
8	FRQDI3	FR	20000
8	FRQDI4	FR	20167
8	FRQDI5	FR	20119
8	FRQDI6	FR	20125
8	FRQDI7	FR	20090
8	FRQDI8	FR	20237
8	FRQDI9	FR	20214
8	FRQDJ0	FR	20200
8	FRQDJ1	FR	20600
8	FRQDJ2	FR	20137
8	FRQDJ3	FR	20230
8	FRQDJ4	FR	20145
8	FRQDJ5	FR	20200
8	FRQDJ6	FR	04410
8	FRQDJ7	FR	04300
8	FRQDJ8	FR	04100
8	FRQDJ9	FR	20600
8	FRQDK0	FR	20290
8	FRQDK1	FR	72290
8	FRQDK2	FR	83600
8	FRQDK3	FR	40220
8	FRQDK4	FR	04700
8	FRQDK5	FR	20137
8	FRQDK6	FR	50570
8	FRQDK7	FR	64100
8	FRQDK9	FR	83400
8	FRQDL0	FR	83310
8	FRQDL1	FR	59320
8	FRQDL2	FR	66700
8	FRQDL3	FR	89290
8	FRQDL4	FR	38460
8	FRQDM0	FR	05600
8	FRQDM1	FR	68610
8	FRQDM2	FR	70100
8	FRQDM3	FR	78210
8	FRQDM4	FR	26000
8	FRQDM5	FR	24140
8	FRQDM7	FR	60510
8	FRQDM8	FR	49000
8	FRQDM9	FR	68380
8	FRQDN0	FR	50210
8	FRQDN1	FR	32310
8	FRQDN2	FR	22100
8	FRQDN3	FR	40362
8	FRQDN4	FR	17110
8	FRQDN5	FR	33800
8	FRQDN6	FR	62000
8	FRQDN7	FR	49100
8	FRQDN8	FR	21000
8	FRQDN9	FR	13008
8	FRQDO0	FR	07000
8	FRQDO1	FR	87000
8	FRQDO2	FR	56250
8	FRQDO3	FR	13007
8	FRQDO4	FR	40150
8	FRQDO5	FR	01000
8	FRQDO6	FR	75014
8	FRQDO7	FR	06000
8	FRQDO8	FR	83600
8	FRQDO9	FR	67650
8	FRQDP0	FR	91200
8	FRQDP1	FR	50750
8	FRQDP2	FR	31270
8	FRQDP3	FR	59122
8	FRQDP4	FR	76600
8	FRQDP6	FR	14100
8	FRQDP7	FR	78000
8	FRQDP8	FR	94250
8	FRQDP9	FR	78000
8	FRQDQ0	FR	34000
8	FRQDQ1	FR	64400
8	FRQDQ2	FR	13008
8	FRQDQ3	FR	34970
8	FRQDQ4	FR	44480
8	FRQDQ5	FR	28400
8	FRQDQ6	FR	28100
8	FRQDQ7	FR	91029
8	FRQDQ8	FR	54840
8	FRQDQ9	FR	85607
8	FRQDR0	FR	38300
8	FRQDR1	FR	83700
8	FRQDR2	FR	74300
8	FRQDR3	FR	06500
8	FRQDR4	FR	67000
8	FRQDR5	FR	79700
8	FRQDR6	FR	42000
8	FRQDR7	FR	86000
8	FRQDR8	FR	95230
8	FRQDR9	FR	14160
8	FRQDS0	FR	14000
8	FRQDS1	FR	77310
8	FRQDS2	FR	75011
8	FRQDS3	FR	45700
8	FRQDS4	FR	14120
8	FRQDS5	FR	58110
8	FRQDS6	FR	74250
8	FRQDS7	FR	03140
8	FRQDS8	FR	66740
8	FRQDS9	FR	35000
8	FRQDT0	FR	21000
8	FRQDT2	FR	60149
8	FRQDT3	FR	35000
8	FRQDT4	FR	16100
8	FRQDT5	FR	72000
8	FRQDT6	FR	07400
8	FRQDT7	FR	59990
8	FRQDT8	FR	31000
8	FRQDT9	FR	78240
8	FRQDU0	FR	56000
8	FRQDU1	FR	37310
8	FRQDU2	FR	22250
8	FRQDU3	FR	89200
8	FRQDU4	FR	54130
8	FRQDU5	FR	06000
8	FRQDU6	FR	54000
8	FRQDU7	FR	21150
8	FRQDU8	FR	33460
8	FRQDU9	FR	94380
8	FRQDV0	FR	92130
8	FRQDV1	FR	87000
8	FRQDV2	FR	25400
8	FRQDV3	FR	10000
8	FRQDV4	FR	75013
8	FRQDV5	FR	69006
8	FRQDV6	FR	59000
8	FRQDV7	FR	06000
8	FRQDV8	FR	74000
8	FRQDV9	FR	51300
8	FRQDW0	FR	34200
8	FRQDW1	FR	50100
8	FRQDW2	FR	86380
8	FRQDW3	FR	91390
8	FRQDW4	FR	31100
8	FRQDW5	FR	31000
8	FRQDW6	FR	75007
8	FRQDW7	FR	92300
8	FRQDW8	FR	16120
8	FRQDW9	FR	52230
8	FRQDX0	FR	75001
8	FRQDX1	FR	31000
8	FRQDX2	FR	42750
8	FRQDX3	FR	39260
8	FRQDX4	FR	31100
8	FRQDX5	FR	82370
8	FRQDX6	FR	54770
8	FRQDX7	FR	78200
8	FRQDX8	FR	57000
8	FRQDX9	FR	31000
8	FRQDY0	FR	21000
8	FRQDY1	FR	75019
8	FRQDY2	FR	51600
8	FRQDY3	FR	76000
8	FRQDY4	FR	92400
8	FRQDY5	FR	75016
8	FRQDY6	FR	83000
8	FRQDY7	FR	60200
8	FRQDY8	FR	13380
8	FRQDY9	FR	69170
8	FRQDZ0	FR	57070
8	FRQDZ1	FR	59220
8	FRQDZ2	FR	56620
8	FRQDZ3	FR	82000
8	FRQDZ4	FR	59000
8	FRQDZ5	FR	38000
8	FRQDZ6	FR	93100
8	FRQDZ7	FR	31000
8	FRQDZ8	FR	80100
8	FRQDZ9	FR	75020
8	FRQE01	FR	22940
8	FRQE02	FR	43260
8	FRQE03	FR	40170
8	FRQE04	FR	60130
8	FRQE05	FR	42000
8	FRQE06	FR	42540
8	FRQE07	FR	62223
8	FRQE08	FR	66260
8	FRQE09	FR	78610
8	FRQE10	FR	80780
8	FRQE11	FR	60340
8	FRQE12	FR	95320
8	FRQE13	FR	50000
8	FRQE14	FR	50000
8	FRQE15	FR	33450
8	FRQE16	FR	35800
8	FRQE17	FR	39170
8	FRQE18	FR	44410
8	FRQE19	FR	35400
8	FRQE20	FR	35400
8	FRQE21	FR	35400
8	FRQE22	FR	35400
8	FRQE23	FR	35400
8	FRQE24	FR	94160
8	FRQE25	FR	77230
8	FRQE26	FR	72680
8	FRQE27	FR	73440
8	FRQE28	FR	14350
8	FRQE29	FR	94100
8	FRQE30	FR	38550
8	FRQE31	FR	54130
8	FRQE32	FR	33230
8	FRQE33	FR	85700
8	FRQE34	FR	19330
8	FRQE35	FR	02830
8	FRQE36	FR	85580
8	FRQE37	FR	91240
8	FRQE38	FR	82370
8	FRQE39	FR	44600
8	FRQE40	FR	44600
8	FRQE41	FR	44600
8	FRQE42	FR	82210
8	FRQE43	FR	62500
8	FRQE44	FR	62505
8	FRQE45	FR	50380
8	FRQE46	FR	24470
8	FRQE47	FR	10260
8	FRQE48	FR	40990
8	FRQE49	FR	85660
8	FRQE50	FR	23290
8	FRQE51	FR	86260
8	FRQE52	FR	35720
8	FRQE53	FR	50330
8	FRQE54	FR	53410
8	FRQE55	FR	58240
8	FRQE56	FR	56510
8	FRQE57	FR	29250
8	FRQE58	FR	02100
8	FRQE59	FR	30700
8	FRQE60	FR	83700
8	FRQE61	FR	14570
8	FRQE62	FR	71100
8	FRQE63	FR	78470
8	FRQE64	FR	84450
8	FRQE65	FR	86310
8	FRQE66	FR	27180
8	FRQE67	FR	35400
8	FRQE68	FR	14380
8	FRQE69	FR	87160
8	FRQE70	FR	14190
8	FRQE71	FR	76460
8	FRQE72	FR	62350
8	FRQE73	FR	91770
8	FRQE74	FR	17138
8	FRQE75	FR	61370
8	FRQE76	FR	17740
8	FRQE77	FR	51800
8	FRQE78	FR	57350
8	FRQE79	FR	44240
8	FRQE80	FR	51600
8	FRQE81	FR	45600
8	FRQE82	FR	92150
8	FRQE83	FR	72210
8	FRQE84	FR	84300
8	FRQE85	FR	69170
8	FRQE86	FR	33760
8	FRQE87	FR	40220
8	FRQE88	FR	95150
8	FRQE89	FR	29560
8	FRQE90	FR	59175
8	FRQE91	FR	40180
8	FRQE92	FR	50420
8	FRQE93	FR	14610
8	FRQE94	FR	24210
8	FRQE95	FR	62129    
8	FRQE96	FR	64450
8	FRQE97	FR	94320
8	FRQE98	FR	54470
8	FRQE99	FR	57100
8	FRQEA0	FR	94100
8	FRQEA1	FR	04380
8	FRQEA2	FR	05700
8	FRQEA3	FR	05330
8	FRQEA4	FR	83990
8	FRQEA5	FR	26100
8	FRQEA6	FR	20620
8	FRQEA7	FR	84300
8	FRQEA8	FR	68120
8	FRQEA9	FR	13220
